params: 109.5M | device: cuda
step  2520 | loss 3.7303 | lr 4.00e-04 | gnorm 0.27 | 39,415 tok/s | mfu 21.6%
step  2530 | loss 3.7383 | lr 4.00e-04 | gnorm 0.27 | 39,453 tok/s | mfu 21.6%
step  2540 | loss 3.7726 | lr 4.00e-04 | gnorm 0.32 | 39,474 tok/s | mfu 21.6%
step  2550 | loss 3.7428 | lr 4.00e-04 | gnorm 0.26 | 39,530 tok/s | mfu 21.6%
step  2560 | loss 3.7908 | lr 4.00e-04 | gnorm 0.27 | 39,454 tok/s | mfu 21.6%
step  2570 | loss 3.7144 | lr 4.00e-04 | gnorm 0.27 | 39,429 tok/s | mfu 21.6%
step  2580 | loss 3.7358 | lr 4.00e-04 | gnorm 0.28 | 39,466 tok/s | mfu 21.6%
step  2590 | loss 3.7140 | lr 4.00e-04 | gnorm 0.30 | 39,419 tok/s | mfu 21.6%
step  2600 | loss 3.7412 | lr 4.00e-04 | gnorm 0.29 | 39,461 tok/s | mfu 21.6%
step  2610 | loss 3.7449 | lr 4.00e-04 | gnorm 0.28 | 39,439 tok/s | mfu 21.6%
step  2620 | loss 3.7311 | lr 4.00e-04 | gnorm 0.29 | 39,473 tok/s | mfu 21.6%
step  2630 | loss 3.7745 | lr 4.00e-04 | gnorm 0.26 | 39,448 tok/s | mfu 21.6%
step  2640 | loss 3.7480 | lr 4.00e-04 | gnorm 0.25 | 39,426 tok/s | mfu 21.6%
step  2650 | loss 3.7694 | lr 4.00e-04 | gnorm 0.29 | 39,469 tok/s | mfu 21.6%
step  2660 | loss 3.6878 | lr 4.00e-04 | gnorm 0.24 | 39,477 tok/s | mfu 21.6%
step  2670 | loss 3.7720 | lr 4.00e-04 | gnorm 0.27 | 39,528 tok/s | mfu 21.6%
step  2680 | loss 3.7214 | lr 4.00e-04 | gnorm 0.27 | 39,437 tok/s | mfu 21.6%
step  2690 | loss 3.7154 | lr 4.00e-04 | gnorm 0.26 | 39,579 tok/s | mfu 21.7%
step  2700 | loss 3.7591 | lr 4.00e-04 | gnorm 0.30 | 39,513 tok/s | mfu 21.6%
step  2710 | loss 3.7840 | lr 4.00e-04 | gnorm 0.32 | 39,655 tok/s | mfu 21.7%
step  2720 | loss 3.7252 | lr 4.00e-04 | gnorm 0.25 | 39,461 tok/s | mfu 21.6%
step  2730 | loss 3.7338 | lr 4.00e-04 | gnorm 0.31 | 39,568 tok/s | mfu 21.7%
step  2740 | loss 3.7690 | lr 4.00e-04 | gnorm 0.24 | 39,545 tok/s | mfu 21.7%
step  2750 | loss 3.7647 | lr 4.00e-04 | gnorm 0.27 | 39,519 tok/s | mfu 21.6%
step  2760 | loss 3.7161 | lr 4.00e-04 | gnorm 0.26 | 39,510 tok/s | mfu 21.6%
step  2770 | loss 3.7607 | lr 4.00e-04 | gnorm 0.35 | 39,682 tok/s | mfu 21.7%
step  2780 | loss 3.7746 | lr 4.00e-04 | gnorm 0.26 | 39,477 tok/s | mfu 21.6%
step  2790 | loss 3.6928 | lr 4.00e-04 | gnorm 0.25 | 39,606 tok/s | mfu 21.7%
step  2800 | loss 3.7270 | lr 4.00e-04 | gnorm 0.26 | 39,938 tok/s | mfu 21.9%
step  2810 | loss 3.7079 | lr 4.00e-04 | gnorm 0.28 | 39,602 tok/s | mfu 21.7%
step  2820 | loss 3.7013 | lr 4.00e-04 | gnorm 0.26 | 39,482 tok/s | mfu 21.6%
step  2830 | loss 3.7565 | lr 4.00e-04 | gnorm 0.32 | 39,971 tok/s | mfu 21.9%
step  2840 | loss 3.7261 | lr 4.00e-04 | gnorm 0.27 | 39,613 tok/s | mfu 21.7%
step  2850 | loss 3.7658 | lr 4.00e-04 | gnorm 0.33 | 39,488 tok/s | mfu 21.6%
step  2860 | loss 3.7634 | lr 4.00e-04 | gnorm 0.27 | 39,491 tok/s | mfu 21.6%
step  2870 | loss 3.7309 | lr 4.00e-04 | gnorm 0.26 | 39,477 tok/s | mfu 21.6%
step  2880 | loss 3.7224 | lr 4.00e-04 | gnorm 0.32 | 39,449 tok/s | mfu 21.6%
step  2890 | loss 3.7422 | lr 4.00e-04 | gnorm 0.28 | 39,496 tok/s | mfu 21.6%
step  2900 | loss 3.7211 | lr 4.00e-04 | gnorm 0.30 | 39,462 tok/s | mfu 21.6%
step  2910 | loss 3.6762 | lr 4.00e-04 | gnorm 0.28 | 39,482 tok/s | mfu 21.6%
step  2920 | loss 3.7276 | lr 4.00e-04 | gnorm 0.26 | 39,446 tok/s | mfu 21.6%
step  2930 | loss 3.6820 | lr 4.00e-04 | gnorm 0.26 | 39,421 tok/s | mfu 21.6%
step  2940 | loss 3.7285 | lr 4.00e-04 | gnorm 0.25 | 39,454 tok/s | mfu 21.6%
step  2950 | loss 3.7367 | lr 4.00e-04 | gnorm 0.29 | 39,436 tok/s | mfu 21.6%
step  2960 | loss 3.6926 | lr 4.00e-04 | gnorm 0.26 | 39,449 tok/s | mfu 21.6%
step  2970 | loss 3.7214 | lr 4.00e-04 | gnorm 0.29 | 39,482 tok/s | mfu 21.6%
step  2980 | loss 3.7602 | lr 4.00e-04 | gnorm 0.25 | 39,615 tok/s | mfu 21.7%
step  2990 | loss 3.6911 | lr 4.00e-04 | gnorm 0.29 | 39,476 tok/s | mfu 21.6%
step  3000 | loss 3.7717 | lr 4.00e-04 | gnorm 0.27 | 39,488 tok/s | mfu 21.6%
  >> eval  step 3000  train 3.7436  val 3.7347  val_ppl 41.88
step  3010 | loss 3.7139 | lr 4.00e-04 | gnorm 0.27 | 35,496 tok/s | mfu 19.4%
step  3020 | loss 3.6965 | lr 4.00e-04 | gnorm 0.25 | 39,594 tok/s | mfu 21.7%
step  3030 | loss 3.7364 | lr 4.00e-04 | gnorm 0.25 | 39,467 tok/s | mfu 21.6%
step  3040 | loss 3.7010 | lr 4.00e-04 | gnorm 0.24 | 39,683 tok/s | mfu 21.7%
step  3050 | loss 3.7410 | lr 4.00e-04 | gnorm 0.26 | 39,641 tok/s | mfu 21.7%
step  3060 | loss 3.7226 | lr 4.00e-04 | gnorm 0.31 | 39,477 tok/s | mfu 21.6%
step  3070 | loss 3.6797 | lr 4.00e-04 | gnorm 0.23 | 39,628 tok/s | mfu 21.7%
step  3080 | loss 3.7179 | lr 4.00e-04 | gnorm 0.29 | 39,579 tok/s | mfu 21.7%
step  3090 | loss 3.7042 | lr 4.00e-04 | gnorm 0.28 | 39,486 tok/s | mfu 21.6%
step  3100 | loss 3.7016 | lr 4.00e-04 | gnorm 0.26 | 39,435 tok/s | mfu 21.6%
step  3110 | loss 3.7330 | lr 4.00e-04 | gnorm 0.30 | 39,454 tok/s | mfu 21.6%
step  3120 | loss 3.7065 | lr 4.00e-04 | gnorm 0.28 | 39,541 tok/s | mfu 21.7%
step  3130 | loss 3.7353 | lr 4.00e-04 | gnorm 0.31 | 39,420 tok/s | mfu 21.6%
step  3140 | loss 3.6670 | lr 4.00e-04 | gnorm 0.28 | 39,454 tok/s | mfu 21.6%
step  3150 | loss 3.6855 | lr 4.00e-04 | gnorm 0.29 | 39,541 tok/s | mfu 21.7%
step  3160 | loss 3.6887 | lr 4.00e-04 | gnorm 0.31 | 39,570 tok/s | mfu 21.7%
step  3170 | loss 3.7023 | lr 4.00e-04 | gnorm 0.27 | 39,445 tok/s | mfu 21.6%
step  3180 | loss 3.6930 | lr 4.00e-04 | gnorm 0.28 | 39,459 tok/s | mfu 21.6%
step  3190 | loss 3.6680 | lr 4.00e-04 | gnorm 0.26 | 39,570 tok/s | mfu 21.7%
step  3200 | loss 3.6828 | lr 4.00e-04 | gnorm 0.25 | 39,618 tok/s | mfu 21.7%
step  3210 | loss 3.6544 | lr 4.00e-04 | gnorm 0.31 | 39,507 tok/s | mfu 21.6%
step  3220 | loss 3.7211 | lr 4.00e-04 | gnorm 0.28 | 39,560 tok/s | mfu 21.7%
step  3230 | loss 3.7087 | lr 4.00e-04 | gnorm 0.26 | 39,449 tok/s | mfu 21.6%
step  3240 | loss 3.7267 | lr 4.00e-04 | gnorm 0.25 | 39,530 tok/s | mfu 21.6%
step  3250 | loss 3.6353 | lr 4.00e-04 | gnorm 0.29 | 39,442 tok/s | mfu 21.6%
step  3260 | loss 3.7331 | lr 4.00e-04 | gnorm 0.29 | 39,470 tok/s | mfu 21.6%
step  3270 | loss 3.7591 | lr 4.00e-04 | gnorm 0.26 | 39,470 tok/s | mfu 21.6%
step  3280 | loss 3.6806 | lr 4.00e-04 | gnorm 0.28 | 39,414 tok/s | mfu 21.6%
step  3290 | loss 3.6878 | lr 4.00e-04 | gnorm 0.27 | 39,482 tok/s | mfu 21.6%
step  3300 | loss 3.6887 | lr 4.00e-04 | gnorm 0.25 | 39,461 tok/s | mfu 21.6%
step  3310 | loss 3.6695 | lr 4.00e-04 | gnorm 0.27 | 39,677 tok/s | mfu 21.7%
step  3320 | loss 3.7113 | lr 4.00e-04 | gnorm 0.27 | 39,576 tok/s | mfu 21.7%
step  3330 | loss 3.6564 | lr 4.00e-04 | gnorm 0.24 | 39,460 tok/s | mfu 21.6%
step  3340 | loss 3.6640 | lr 4.00e-04 | gnorm 0.26 | 39,550 tok/s | mfu 21.7%
step  3350 | loss 3.6829 | lr 4.00e-04 | gnorm 0.28 | 39,556 tok/s | mfu 21.7%
step  3360 | loss 3.6877 | lr 4.00e-04 | gnorm 0.27 | 39,823 tok/s | mfu 21.8%
step  3370 | loss 3.6451 | lr 4.00e-04 | gnorm 0.25 | 39,500 tok/s | mfu 21.6%
step  3380 | loss 3.6533 | lr 4.00e-04 | gnorm 0.28 | 39,666 tok/s | mfu 21.7%
step  3390 | loss 3.6835 | lr 4.00e-04 | gnorm 0.27 | 39,639 tok/s | mfu 21.7%
step  3400 | loss 3.7091 | lr 4.00e-04 | gnorm 0.30 | 39,552 tok/s | mfu 21.7%
step  3410 | loss 3.6932 | lr 4.00e-04 | gnorm 0.26 | 39,553 tok/s | mfu 21.7%
step  3420 | loss 3.6788 | lr 4.00e-04 | gnorm 0.28 | 39,441 tok/s | mfu 21.6%
step  3430 | loss 3.5792 | lr 4.00e-04 | gnorm 0.25 | 39,424 tok/s | mfu 21.6%
step  3440 | loss 3.6611 | lr 4.00e-04 | gnorm 0.24 | 39,443 tok/s | mfu 21.6%
step  3450 | loss 3.7072 | lr 4.00e-04 | gnorm 0.26 | 39,515 tok/s | mfu 21.6%
step  3460 | loss 3.6505 | lr 4.00e-04 | gnorm 0.29 | 39,656 tok/s | mfu 21.7%
step  3470 | loss 3.6574 | lr 4.00e-04 | gnorm 0.28 | 39,661 tok/s | mfu 21.7%
step  3480 | loss 3.6768 | lr 4.00e-04 | gnorm 0.25 | 39,618 tok/s | mfu 21.7%
step  3490 | loss 3.7067 | lr 4.00e-04 | gnorm 0.32 | 39,457 tok/s | mfu 21.6%
step  3500 | loss 3.6971 | lr 4.00e-04 | gnorm 0.30 | 39,492 tok/s | mfu 21.6%
step  3510 | loss 3.6521 | lr 4.00e-04 | gnorm 0.26 | 39,463 tok/s | mfu 21.6%
step  3520 | loss 3.6759 | lr 4.00e-04 | gnorm 0.26 | 39,507 tok/s | mfu 21.6%
step  3530 | loss 3.6894 | lr 4.00e-04 | gnorm 0.28 | 39,451 tok/s | mfu 21.6%
step  3540 | loss 3.6652 | lr 4.00e-04 | gnorm 0.30 | 39,429 tok/s | mfu 21.6%
step  3550 | loss 3.7039 | lr 4.00e-04 | gnorm 0.26 | 39,484 tok/s | mfu 21.6%
step  3560 | loss 3.6796 | lr 4.00e-04 | gnorm 0.26 | 39,516 tok/s | mfu 21.6%
step  3570 | loss 3.6940 | lr 4.00e-04 | gnorm 0.28 | 39,630 tok/s | mfu 21.7%
step  3580 | loss 3.7090 | lr 4.00e-04 | gnorm 0.28 | 39,536 tok/s | mfu 21.7%
step  3590 | loss 3.6493 | lr 4.00e-04 | gnorm 0.28 | 39,621 tok/s | mfu 21.7%
step  3600 | loss 3.6432 | lr 4.00e-04 | gnorm 0.27 | 39,655 tok/s | mfu 21.7%
step  3610 | loss 3.6824 | lr 4.00e-04 | gnorm 0.28 | 39,642 tok/s | mfu 21.7%
step  3620 | loss 3.6202 | lr 4.00e-04 | gnorm 0.26 | 39,523 tok/s | mfu 21.6%
step  3630 | loss 3.6582 | lr 4.00e-04 | gnorm 0.27 | 39,549 tok/s | mfu 21.7%
step  3640 | loss 3.6971 | lr 4.00e-04 | gnorm 0.24 | 39,646 tok/s | mfu 21.7%
step  3650 | loss 3.6692 | lr 4.00e-04 | gnorm 0.28 | 39,497 tok/s | mfu 21.6%
step  3660 | loss 3.6548 | lr 4.00e-04 | gnorm 0.26 | 39,478 tok/s | mfu 21.6%
step  3670 | loss 3.6758 | lr 4.00e-04 | gnorm 0.27 | 39,443 tok/s | mfu 21.6%
step  3680 | loss 3.6626 | lr 4.00e-04 | gnorm 0.25 | 39,473 tok/s | mfu 21.6%
step  3690 | loss 3.6115 | lr 4.00e-04 | gnorm 0.25 | 39,550 tok/s | mfu 21.7%
step  3700 | loss 3.6521 | lr 4.00e-04 | gnorm 0.25 | 39,478 tok/s | mfu 21.6%
step  3710 | loss 3.6524 | lr 4.00e-04 | gnorm 0.27 | 39,441 tok/s | mfu 21.6%
step  3720 | loss 3.6823 | lr 4.00e-04 | gnorm 0.25 | 39,502 tok/s | mfu 21.6%
step  3730 | loss 3.6217 | lr 4.00e-04 | gnorm 0.29 | 39,484 tok/s | mfu 21.6%
step  3740 | loss 3.6438 | lr 4.00e-04 | gnorm 0.27 | 39,490 tok/s | mfu 21.6%
step  3750 | loss 3.6746 | lr 4.00e-04 | gnorm 0.28 | 39,427 tok/s | mfu 21.6%
step  3760 | loss 3.6766 | lr 4.00e-04 | gnorm 0.29 | 39,414 tok/s | mfu 21.6%
step  3770 | loss 3.6417 | lr 4.00e-04 | gnorm 0.28 | 39,439 tok/s | mfu 21.6%
step  3780 | loss 3.6506 | lr 4.00e-04 | gnorm 0.26 | 39,475 tok/s | mfu 21.6%
step  3790 | loss 3.6241 | lr 4.00e-04 | gnorm 0.26 | 39,519 tok/s | mfu 21.6%
step  3800 | loss 3.6611 | lr 4.00e-04 | gnorm 0.27 | 39,458 tok/s | mfu 21.6%
step  3810 | loss 3.6508 | lr 4.00e-04 | gnorm 0.26 | 39,446 tok/s | mfu 21.6%
step  3820 | loss 3.6306 | lr 4.00e-04 | gnorm 0.29 | 39,469 tok/s | mfu 21.6%
step  3830 | loss 3.6134 | lr 4.00e-04 | gnorm 0.24 | 39,577 tok/s | mfu 21.7%
step  3840 | loss 3.6384 | lr 4.00e-04 | gnorm 0.25 | 39,625 tok/s | mfu 21.7%
step  3850 | loss 3.6209 | lr 4.00e-04 | gnorm 0.26 | 39,455 tok/s | mfu 21.6%
step  3860 | loss 3.5968 | lr 4.00e-04 | gnorm 0.27 | 39,519 tok/s | mfu 21.6%
step  3870 | loss 3.6096 | lr 4.00e-04 | gnorm 0.28 | 39,637 tok/s | mfu 21.7%
step  3880 | loss 3.6568 | lr 4.00e-04 | gnorm 0.24 | 39,497 tok/s | mfu 21.6%
step  3890 | loss 3.6719 | lr 4.00e-04 | gnorm 0.26 | 39,426 tok/s | mfu 21.6%
step  3900 | loss 3.6302 | lr 4.00e-04 | gnorm 0.27 | 39,570 tok/s | mfu 21.7%
step  3910 | loss 3.6276 | lr 4.00e-04 | gnorm 0.27 | 39,738 tok/s | mfu 21.8%
step  3920 | loss 3.6620 | lr 4.00e-04 | gnorm 0.27 | 39,729 tok/s | mfu 21.8%
step  3930 | loss 3.6472 | lr 4.00e-04 | gnorm 0.26 | 39,895 tok/s | mfu 21.8%
step  3940 | loss 3.6727 | lr 4.00e-04 | gnorm 0.28 | 39,682 tok/s | mfu 21.7%
step  3950 | loss 3.6183 | lr 4.00e-04 | gnorm 0.26 | 39,700 tok/s | mfu 21.7%
step  3960 | loss 3.6698 | lr 4.00e-04 | gnorm 0.28 | 39,552 tok/s | mfu 21.7%
step  3970 | loss 3.6515 | lr 4.00e-04 | gnorm 0.27 | 39,567 tok/s | mfu 21.7%
step  3980 | loss 3.6104 | lr 4.00e-04 | gnorm 0.24 | 39,599 tok/s | mfu 21.7%
step  3990 | loss 3.6376 | lr 4.00e-04 | gnorm 0.27 | 39,459 tok/s | mfu 21.6%
step  4000 | loss 3.6675 | lr 4.00e-04 | gnorm 0.27 | 39,470 tok/s | mfu 21.6%
  >> eval  step 4000  train 3.6452  val 3.6410  val_ppl 38.13
  >> saved ckpt/ckpt_4000.pt
step  4010 | loss 3.6277 | lr 4.00e-04 | gnorm 0.23 | 35,538 tok/s | mfu 19.5%
step  4020 | loss 3.6397 | lr 4.00e-04 | gnorm 0.31 | 39,464 tok/s | mfu 21.6%
step  4030 | loss 3.6038 | lr 4.00e-04 | gnorm 0.26 | 39,793 tok/s | mfu 21.8%
step  4040 | loss 3.6246 | lr 4.00e-04 | gnorm 0.25 | 39,468 tok/s | mfu 21.6%
step  4050 | loss 3.6295 | lr 4.00e-04 | gnorm 0.27 | 39,520 tok/s | mfu 21.6%
step  4060 | loss 3.6050 | lr 4.00e-04 | gnorm 0.25 | 39,576 tok/s | mfu 21.7%
step  4070 | loss 3.6471 | lr 4.00e-04 | gnorm 0.28 | 39,636 tok/s | mfu 21.7%
step  4080 | loss 3.6992 | lr 4.00e-04 | gnorm 0.35 | 39,491 tok/s | mfu 21.6%
step  4090 | loss 3.6487 | lr 4.00e-04 | gnorm 0.26 | 39,571 tok/s | mfu 21.7%
step  4100 | loss 3.6804 | lr 4.00e-04 | gnorm 0.28 | 39,686 tok/s | mfu 21.7%
step  4110 | loss 3.6600 | lr 4.00e-04 | gnorm 0.29 | 39,577 tok/s | mfu 21.7%
step  4120 | loss 3.6105 | lr 4.00e-04 | gnorm 0.27 | 39,608 tok/s | mfu 21.7%
step  4130 | loss 3.6609 | lr 4.00e-04 | gnorm 0.29 | 39,634 tok/s | mfu 21.7%
step  4140 | loss 3.7077 | lr 4.00e-04 | gnorm 0.24 | 39,403 tok/s | mfu 21.6%
step  4150 | loss 3.6486 | lr 4.00e-04 | gnorm 0.29 | 39,605 tok/s | mfu 21.7%
step  4160 | loss 3.6528 | lr 4.00e-04 | gnorm 0.29 | 39,497 tok/s | mfu 21.6%
step  4170 | loss 3.6258 | lr 4.00e-04 | gnorm 0.28 | 39,455 tok/s | mfu 21.6%
step  4180 | loss 3.6524 | lr 4.00e-04 | gnorm 0.26 | 39,637 tok/s | mfu 21.7%
step  4190 | loss 3.6262 | lr 4.00e-04 | gnorm 0.26 | 39,438 tok/s | mfu 21.6%
step  4200 | loss 3.6725 | lr 4.00e-04 | gnorm 0.25 | 39,683 tok/s | mfu 21.7%
step  4210 | loss 3.6005 | lr 4.00e-04 | gnorm 0.32 | 39,580 tok/s | mfu 21.7%
step  4220 | loss 3.6310 | lr 4.00e-04 | gnorm 0.25 | 39,556 tok/s | mfu 21.7%
step  4230 | loss 3.6271 | lr 4.00e-04 | gnorm 0.27 | 39,622 tok/s | mfu 21.7%
step  4240 | loss 3.6198 | lr 4.00e-04 | gnorm 0.27 | 39,870 tok/s | mfu 21.8%
step  4250 | loss 3.6094 | lr 4.00e-04 | gnorm 0.31 | 39,591 tok/s | mfu 21.7%
step  4260 | loss 3.6470 | lr 4.00e-04 | gnorm 0.28 | 39,864 tok/s | mfu 21.8%
step  4270 | loss 3.6150 | lr 4.00e-04 | gnorm 0.27 | 39,765 tok/s | mfu 21.8%
step  4280 | loss 3.6497 | lr 4.00e-04 | gnorm 0.24 | 40,078 tok/s | mfu 21.9%
step  4290 | loss 3.6165 | lr 4.00e-04 | gnorm 0.31 | 40,014 tok/s | mfu 21.9%
step  4300 | loss 3.6105 | lr 4.00e-04 | gnorm 0.24 | 40,009 tok/s | mfu 21.9%
step  4310 | loss 3.6511 | lr 4.00e-04 | gnorm 0.32 | 39,740 tok/s | mfu 21.8%
step  4320 | loss 3.6006 | lr 4.00e-04 | gnorm 0.33 | 39,630 tok/s | mfu 21.7%
step  4330 | loss 3.6134 | lr 4.00e-04 | gnorm 0.28 | 39,527 tok/s | mfu 21.6%
step  4340 | loss 3.6563 | lr 4.00e-04 | gnorm 0.26 | 39,567 tok/s | mfu 21.7%
step  4350 | loss 3.6150 | lr 4.00e-04 | gnorm 0.26 | 39,495 tok/s | mfu 21.6%
step  4360 | loss 3.6603 | lr 4.00e-04 | gnorm 0.27 | 39,573 tok/s | mfu 21.7%
step  4370 | loss 3.5942 | lr 4.00e-04 | gnorm 0.24 | 39,615 tok/s | mfu 21.7%
step  4380 | loss 3.6354 | lr 4.00e-04 | gnorm 0.27 | 39,509 tok/s | mfu 21.6%
step  4390 | loss 3.6417 | lr 4.00e-04 | gnorm 0.26 | 39,491 tok/s | mfu 21.6%
step  4400 | loss 3.6106 | lr 4.00e-04 | gnorm 0.31 | 39,373 tok/s | mfu 21.6%
step  4410 | loss 3.6665 | lr 4.00e-04 | gnorm 0.32 | 39,431 tok/s | mfu 21.6%
step  4420 | loss 3.6153 | lr 4.00e-04 | gnorm 0.28 | 39,473 tok/s | mfu 21.6%
step  4430 | loss 3.6516 | lr 4.00e-04 | gnorm 0.24 | 39,623 tok/s | mfu 21.7%
step  4440 | loss 3.5749 | lr 4.00e-04 | gnorm 0.38 | 39,399 tok/s | mfu 21.6%
step  4450 | loss 3.5938 | lr 4.00e-04 | gnorm 0.28 | 39,408 tok/s | mfu 21.6%
step  4460 | loss 3.5677 | lr 4.00e-04 | gnorm 0.25 | 39,444 tok/s | mfu 21.6%
step  4470 | loss 3.6586 | lr 4.00e-04 | gnorm 0.27 | 39,564 tok/s | mfu 21.7%
step  4480 | loss 3.6059 | lr 4.00e-04 | gnorm 0.28 | 39,460 tok/s | mfu 21.6%
step  4490 | loss 3.5947 | lr 4.00e-04 | gnorm 0.25 | 39,584 tok/s | mfu 21.7%
step  4500 | loss 3.5830 | lr 4.00e-04 | gnorm 0.28 | 39,627 tok/s | mfu 21.7%
step  4510 | loss 3.6432 | lr 4.00e-04 | gnorm 0.29 | 39,444 tok/s | mfu 21.6%
step  4520 | loss 3.5841 | lr 4.00e-04 | gnorm 0.30 | 39,549 tok/s | mfu 21.7%
step  4530 | loss 3.5963 | lr 4.00e-04 | gnorm 0.24 | 39,567 tok/s | mfu 21.7%
step  4540 | loss 3.6384 | lr 4.00e-04 | gnorm 0.30 | 39,764 tok/s | mfu 21.8%
step  4550 | loss 3.6274 | lr 4.00e-04 | gnorm 0.27 | 39,508 tok/s | mfu 21.6%
step  4560 | loss 3.6135 | lr 4.00e-04 | gnorm 0.39 | 39,593 tok/s | mfu 21.7%
step  4570 | loss 3.6023 | lr 4.00e-04 | gnorm 0.29 | 39,492 tok/s | mfu 21.6%
step  4580 | loss 3.6263 | lr 4.00e-04 | gnorm 0.27 | 39,569 tok/s | mfu 21.7%
step  4590 | loss 3.5924 | lr 4.00e-04 | gnorm 0.26 | 40,040 tok/s | mfu 21.9%
step  4600 | loss 3.5873 | lr 4.00e-04 | gnorm 0.28 | 39,656 tok/s | mfu 21.7%
step  4610 | loss 3.5949 | lr 4.00e-04 | gnorm 0.30 | 39,786 tok/s | mfu 21.8%
step  4620 | loss 3.6075 | lr 4.00e-04 | gnorm 0.28 | 39,633 tok/s | mfu 21.7%
step  4630 | loss 3.6498 | lr 4.00e-04 | gnorm 0.27 | 39,697 tok/s | mfu 21.7%
step  4640 | loss 3.6227 | lr 4.00e-04 | gnorm 0.28 | 39,559 tok/s | mfu 21.7%
step  4650 | loss 3.6249 | lr 4.00e-04 | gnorm 0.27 | 39,723 tok/s | mfu 21.8%
step  4660 | loss 3.5835 | lr 4.00e-04 | gnorm 0.27 | 39,693 tok/s | mfu 21.7%
step  4670 | loss 3.5580 | lr 4.00e-04 | gnorm 0.28 | 39,839 tok/s | mfu 21.8%
step  4680 | loss 3.5904 | lr 4.00e-04 | gnorm 0.26 | 39,641 tok/s | mfu 21.7%
step  4690 | loss 3.6400 | lr 4.00e-04 | gnorm 0.37 | 39,654 tok/s | mfu 21.7%
step  4700 | loss 3.6132 | lr 4.00e-04 | gnorm 0.31 | 39,591 tok/s | mfu 21.7%
step  4710 | loss 3.5954 | lr 4.00e-04 | gnorm 0.27 | 39,761 tok/s | mfu 21.8%
step  4720 | loss 3.6108 | lr 4.00e-04 | gnorm 0.26 | 40,008 tok/s | mfu 21.9%
step  4730 | loss 3.5636 | lr 4.00e-04 | gnorm 0.27 | 39,686 tok/s | mfu 21.7%
step  4740 | loss 3.6326 | lr 4.00e-04 | gnorm 0.24 | 39,593 tok/s | mfu 21.7%
step  4750 | loss 3.6074 | lr 4.00e-04 | gnorm 0.29 | 39,622 tok/s | mfu 21.7%
step  4760 | loss 3.6031 | lr 4.00e-04 | gnorm 0.29 | 39,485 tok/s | mfu 21.6%
step  4770 | loss 3.5703 | lr 4.00e-04 | gnorm 0.27 | 39,526 tok/s | mfu 21.6%
step  4780 | loss 3.5270 | lr 4.00e-04 | gnorm 0.27 | 39,492 tok/s | mfu 21.6%
step  4790 | loss 3.6076 | lr 4.00e-04 | gnorm 0.24 | 39,485 tok/s | mfu 21.6%
step  4800 | loss 3.6011 | lr 4.00e-04 | gnorm 0.29 | 39,437 tok/s | mfu 21.6%
step  4810 | loss 3.5917 | lr 4.00e-04 | gnorm 0.28 | 39,454 tok/s | mfu 21.6%
step  4820 | loss 3.5590 | lr 4.00e-04 | gnorm 0.30 | 39,441 tok/s | mfu 21.6%
step  4830 | loss 3.5720 | lr 4.00e-04 | gnorm 0.26 | 39,459 tok/s | mfu 21.6%
step  4840 | loss 3.6009 | lr 4.00e-04 | gnorm 0.28 | 39,458 tok/s | mfu 21.6%
step  4850 | loss 3.5849 | lr 4.00e-04 | gnorm 0.26 | 39,581 tok/s | mfu 21.7%
step  4860 | loss 3.6334 | lr 4.00e-04 | gnorm 0.29 | 39,633 tok/s | mfu 21.7%
step  4870 | loss 3.5709 | lr 4.00e-04 | gnorm 0.31 | 39,668 tok/s | mfu 21.7%
step  4880 | loss 3.5653 | lr 4.00e-04 | gnorm 0.25 | 39,627 tok/s | mfu 21.7%
step  4890 | loss 3.5706 | lr 4.00e-04 | gnorm 0.28 | 39,958 tok/s | mfu 21.9%
step  4900 | loss 3.5882 | lr 4.00e-04 | gnorm 0.28 | 39,804 tok/s | mfu 21.8%
step  4910 | loss 3.6140 | lr 4.00e-04 | gnorm 0.29 | 39,610 tok/s | mfu 21.7%
step  4920 | loss 3.6012 | lr 4.00e-04 | gnorm 0.29 | 39,757 tok/s | mfu 21.8%
step  4930 | loss 3.5901 | lr 4.00e-04 | gnorm 0.30 | 39,851 tok/s | mfu 21.8%
step  4940 | loss 3.5450 | lr 4.00e-04 | gnorm 0.31 | 39,841 tok/s | mfu 21.8%
step  4950 | loss 3.6313 | lr 4.00e-04 | gnorm 0.26 | 39,616 tok/s | mfu 21.7%
step  4960 | loss 3.5557 | lr 4.00e-04 | gnorm 0.31 | 39,497 tok/s | mfu 21.6%
step  4970 | loss 3.5876 | lr 4.00e-04 | gnorm 0.26 | 39,704 tok/s | mfu 21.7%
step  4980 | loss 3.6460 | lr 4.00e-04 | gnorm 0.26 | 39,621 tok/s | mfu 21.7%
step  4990 | loss 3.5828 | lr 4.00e-04 | gnorm 0.26 | 39,518 tok/s | mfu 21.6%
step  5000 | loss 3.5644 | lr 4.00e-04 | gnorm 0.33 | 39,646 tok/s | mfu 21.7%
  >> eval  step 5000  train 3.5635  val 3.5848  val_ppl 36.05
step  5010 | loss 3.6067 | lr 4.00e-04 | gnorm 0.29 | 35,836 tok/s | mfu 19.6%
step  5020 | loss 3.5963 | lr 4.00e-04 | gnorm 0.34 | 39,573 tok/s | mfu 21.7%
step  5030 | loss 3.5823 | lr 4.00e-04 | gnorm 0.28 | 39,771 tok/s | mfu 21.8%
